query_run_id,pair_id,variant,template_id,dataset_profile_id,intervention_role,mitigation_action,join_shape_id,distribution_key,join_uses_distribution_key,citus_repartition_observed_v2,remote_citus_map_merge_job_count_sum,eligibility_status,colocation_review_candidate,decision_scope,workload_wide_redistribution_safe
20260731T170234Z-pressure-raw-v1-repartition__raw-lar--b4d784f5683b--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-dd373d0868128e5b6f5eaa5c,stressed,gac_fdw_single_edge_repartition_join_summary_pair,raw-large-balanced-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T170338Z-pressure-raw-v1-repartition__raw-lar--9a02460e8358--_of_unix-1782864000__tenant_id-100__lookback_days-7,pair-df20140ee7b1e7b78ba61d77,stressed,gac_fdw_tenant_point_rollup,raw-large-balanced-v1,negative_control,null_join_strategy_intervention,no_join_tenant_point,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T170346Z-pressure-raw-v1-repartition__raw-lar--21c2f4594091--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-8b2b153bb041bf0cc21a2e03,mitigated,gac_fdw_single_edge_colocated_joined_event_sample_pair,raw-large-balanced-v1,positive_case,use_colocated_distribution,joined_row_sample,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T170353Z-pressure-raw-v1-repartition__raw-lar--750a9e49a864--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-4f9092428e3725998827f632,mitigated,gac_fdw_single_edge_colocated_joined_event_sample_pair,raw-large-balanced-v1,positive_case,use_colocated_distribution,joined_row_sample,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T170401Z-pressure-raw-v1-repartition__raw-lar--f4627be59793--as_of_unix-1782864000__tenant_id-1__lookback_days-7,pair-0f2807f20210da17fb259243,stressed,gac_fdw_tenant_point_rollup,raw-large-balanced-v1,negative_control,null_join_strategy_intervention,no_join_tenant_point,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T170409Z-pressure-raw-v1-repartition__raw-lar--bc383d864c9c--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-798131851ea5127cefd2c974,mitigated,gac_fdw_single_edge_colocated_user_join_pair,raw-large-balanced-v1,positive_case,use_colocated_distribution,segment_aggregate,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T170434Z-pressure-raw-v1-repartition__raw-lar--2438e8ad9ec3--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-e6e308a65d8b6f38eca1733a,mitigated,gac_fdw_single_edge_colocated_join_summary_pair,raw-large-balanced-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T170442Z-pressure-raw-v1-repartition__raw-lar--b4d784f5683b--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-dd373d0868128e5b6f5eaa5c,stressed,gac_fdw_single_edge_repartition_join_summary_pair,raw-large-balanced-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T170523Z-pressure-raw-v1-repartition__raw-lar--858e07c8ea34--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-80d4755734082838e51a7f04,stressed,gac_fdw_single_edge_repartition_user_value_topk_pair,raw-large-balanced-v1,positive_case,use_colocated_distribution,user_value_topk,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T170601Z-pressure-raw-v1-repartition__raw-lar--cfcbef1dd66e--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-4e3a13650b36c1d8272df4a2,mitigated,gac_fdw_single_edge_colocated_user_value_topk_pair,raw-large-balanced-v1,positive_case,use_colocated_distribution,user_value_topk,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T170609Z-pressure-raw-v1-repartition__raw-lar--046310edc0d3--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-a8a2428600b5a44703b93d56,stressed,gac_fdw_single_edge_repartition_user_value_topk_pair,raw-large-balanced-v1,positive_case,use_colocated_distribution,user_value_topk,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T170706Z-pressure-raw-v1-repartition__raw-lar--046310edc0d3--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-a8a2428600b5a44703b93d56,stressed,gac_fdw_single_edge_repartition_user_value_topk_pair,raw-large-balanced-v1,positive_case,use_colocated_distribution,user_value_topk,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T170845Z-pressure-raw-v1-repartition__raw-lar--9a02460e8358--_of_unix-1782864000__tenant_id-100__lookback_days-7,pair-df20140ee7b1e7b78ba61d77,stressed,gac_fdw_tenant_point_rollup,raw-large-balanced-v1,negative_control,null_join_strategy_intervention,no_join_tenant_point,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T171011Z-pressure-raw-v1-repartition__raw-lar--21e7c13aec03--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-590eacbfdefe1cda1b3d6078,mitigated,gac_fdw_single_edge_colocated_join_summary_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T171020Z-pressure-raw-v1-repartition__raw-lar--6dd6dd796f90--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-590eacbfdefe1cda1b3d6078,stressed,gac_fdw_single_edge_repartition_join_summary_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T171101Z-pressure-raw-v1-repartition__raw-lar--6a0d4ac887a1--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-0f9edb4fd9e8c424064233f6,stressed,gac_fdw_single_edge_repartition_join_summary_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T171157Z-pressure-raw-v1-repartition__raw-lar--67eadb828fa4--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-288cbff987f60cafeba91116,stressed,gac_fdw_single_edge_repartition_user_join_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,segment_aggregate,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T171237Z-pressure-raw-v1-repartition__raw-lar--bb8de13e02ce--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-9f7be1ad1814609679682fcd,mitigated,gac_fdw_single_edge_colocated_joined_event_sample_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,joined_row_sample,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T171244Z-pressure-raw-v1-repartition__raw-lar--5a040c45316a--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-4e6562c03df59e409b250d62,mitigated,gac_fdw_single_edge_colocated_joined_event_sample_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,joined_row_sample,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T171252Z-pressure-raw-v1-repartition__raw-lar--9910af53abd2--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-9f7be1ad1814609679682fcd,stressed,gac_fdw_single_edge_repartition_joined_event_sample_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,joined_row_sample,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T171331Z-pressure-raw-v1-repartition__raw-lar--a4f511c238c9--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-f38ec1d770d9838c0088bea6,mitigated,gac_fdw_single_edge_colocated_user_value_topk_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,user_value_topk,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T171339Z-pressure-raw-v1-repartition__raw-lar--6dd6dd796f90--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-590eacbfdefe1cda1b3d6078,stressed,gac_fdw_single_edge_repartition_join_summary_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T171446Z-pressure-raw-v1-repartition__raw-lar--d20581ec9c35--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-cd4093dc69f6910fa899730f,stressed,gac_fdw_single_edge_repartition_joined_event_sample_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,joined_row_sample,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T171628Z-pressure-raw-v1-repartition__raw-lar--c7d217ccc3bc--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-5e91a538e4653bae3c1924a7,stressed,gac_fdw_single_edge_repartition_join_summary_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T171734Z-pressure-raw-v1-repartition__raw-lar--94c454fae3ae--t_tier_join__as_of_unix-1782864000__lookback_days-1,pair-0de6a2cab122fb5257f83c2f,stressed,gac_fdw_tenant_tier_join,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,reference_daily_aggregate,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T171807Z-pressure-raw-v1-repartition__raw-lar--1ffc833294f3--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-3f408d4e3ea8e452a6556694,stressed,gac_fdw_single_edge_repartition_user_join_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,segment_aggregate,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T171915Z-pressure-raw-v1-repartition__raw-lar--bb8de13e02ce--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-9f7be1ad1814609679682fcd,mitigated,gac_fdw_single_edge_colocated_joined_event_sample_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,joined_row_sample,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T171923Z-pressure-raw-v1-repartition__raw-lar--22aa2667bda8--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-75b7c70df440dc18a9988b99,stressed,gac_fdw_single_edge_repartition_user_value_topk_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,user_value_topk,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T172001Z-pressure-raw-v1-repartition__raw-lar--faabe7f743e1--as_of_unix-1782864000__tenant_id-1__lookback_days-7,pair-af1e298b3fbf5d01490f6d18,mitigated,gac_fdw_tenant_point_rollup,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,no_join_tenant_point,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172009Z-pressure-raw-v1-repartition__raw-lar--bd93428b43f4--_of_unix-1782864000__tenant_id-100__lookback_days-7,pair-2f8da2ff17870ae48719325c,stressed,gac_fdw_tenant_point_rollup,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,no_join_tenant_point,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172017Z-pressure-raw-v1-repartition__raw-lar--d20581ec9c35--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-cd4093dc69f6910fa899730f,stressed,gac_fdw_single_edge_repartition_joined_event_sample_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,joined_row_sample,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T172114Z-pressure-raw-v1-repartition__raw-lar--21e7c13aec03--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-590eacbfdefe1cda1b3d6078,mitigated,gac_fdw_single_edge_colocated_join_summary_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172122Z-pressure-raw-v1-repartition__raw-lar--39ea6edc2313--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-0f9edb4fd9e8c424064233f6,mitigated,gac_fdw_single_edge_colocated_join_summary_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172147Z-pressure-raw-v1-repartition__raw-lar--9a46b8ee9a0c--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-3f408d4e3ea8e452a6556694,mitigated,gac_fdw_single_edge_colocated_user_join_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,segment_aggregate,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172155Z-pressure-raw-v1-repartition__raw-lar--c72e246efe53--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-75b7c70df440dc18a9988b99,mitigated,gac_fdw_single_edge_colocated_user_value_topk_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,user_value_topk,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172202Z-pressure-raw-v1-repartition__raw-lar--e27b83236e93--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-cd4093dc69f6910fa899730f,mitigated,gac_fdw_single_edge_colocated_joined_event_sample_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,joined_row_sample,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172229Z-pressure-raw-v1-repartition__raw-lar--c72e246efe53--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-75b7c70df440dc18a9988b99,mitigated,gac_fdw_single_edge_colocated_user_value_topk_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,user_value_topk,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172237Z-pressure-raw-v1-repartition__raw-lar--faabe7f743e1--as_of_unix-1782864000__tenant_id-1__lookback_days-7,pair-af1e298b3fbf5d01490f6d18,mitigated,gac_fdw_tenant_point_rollup,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,no_join_tenant_point,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172244Z-pressure-raw-v1-repartition__raw-lar--39ea6edc2313--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-0f9edb4fd9e8c424064233f6,mitigated,gac_fdw_single_edge_colocated_join_summary_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172324Z-pressure-raw-v1-repartition__raw-lar--bd93428b43f4--_of_unix-1782864000__tenant_id-100__lookback_days-7,pair-2f8da2ff17870ae48719325c,stressed,gac_fdw_tenant_point_rollup,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,no_join_tenant_point,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172332Z-pressure-raw-v1-repartition__raw-lar--1f03522a08a6--as_of_unix-1782864000__tenant_id-1__lookback_days-7,pair-af1e298b3fbf5d01490f6d18,stressed,gac_fdw_tenant_point_rollup,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,no_join_tenant_point,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172339Z-pressure-raw-v1-repartition__raw-lar--d160758cda56--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-288cbff987f60cafeba91116,mitigated,gac_fdw_single_edge_colocated_user_join_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,segment_aggregate,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172347Z-pressure-raw-v1-repartition__raw-lar--ef90f2cc48df--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-4e6562c03df59e409b250d62,stressed,gac_fdw_single_edge_repartition_joined_event_sample_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,joined_row_sample,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T172427Z-pressure-raw-v1-repartition__raw-lar--9a46b8ee9a0c--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-3f408d4e3ea8e452a6556694,mitigated,gac_fdw_single_edge_colocated_user_join_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,segment_aggregate,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172435Z-pressure-raw-v1-repartition__raw-lar--d72f258e2495--t_tier_join__as_of_unix-1782864000__lookback_days-1,pair-0de6a2cab122fb5257f83c2f,mitigated,gac_fdw_tenant_tier_join,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,reference_daily_aggregate,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172510Z-pressure-raw-v1-repartition__raw-lar--e27b83236e93--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-cd4093dc69f6910fa899730f,mitigated,gac_fdw_single_edge_colocated_joined_event_sample_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,joined_row_sample,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172536Z-pressure-raw-v1-repartition__raw-lar--1ffc833294f3--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-3f408d4e3ea8e452a6556694,stressed,gac_fdw_single_edge_repartition_user_join_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,segment_aggregate,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T172614Z-pressure-raw-v1-repartition__raw-lar--cf3637569d56--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-0e68ead3b44906b478490fb7,mitigated,gac_fdw_single_edge_colocated_user_join_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,segment_aggregate,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T172638Z-pressure-raw-v1-repartition__raw-lar--d20581ec9c35--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-cd4093dc69f6910fa899730f,stressed,gac_fdw_single_edge_repartition_joined_event_sample_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,joined_row_sample,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T172734Z-pressure-raw-v1-repartition__raw-lar--a2cb35ca5650--_tier_join__as_of_unix-1782864000__lookback_days-30,pair-1fa696f940dafe8523510cfa,mitigated,gac_fdw_tenant_tier_join,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,reference_daily_aggregate,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T174132Z-pressure-raw-v1-repartition__raw-lar--ef90f2cc48df--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-4e6562c03df59e409b250d62,stressed,gac_fdw_single_edge_repartition_joined_event_sample_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,joined_row_sample,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T174240Z-pressure-raw-v1-repartition__raw-lar--a2cb35ca5650--_tier_join__as_of_unix-1782864000__lookback_days-30,pair-1fa696f940dafe8523510cfa,mitigated,gac_fdw_tenant_tier_join,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,reference_daily_aggregate,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T175130Z-pressure-raw-v1-repartition__raw-lar--6a0d4ac887a1--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-0f9edb4fd9e8c424064233f6,stressed,gac_fdw_single_edge_repartition_join_summary_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T175308Z-pressure-raw-v1-repartition__raw-lar--a2cb35ca5650--_tier_join__as_of_unix-1782864000__lookback_days-30,pair-1fa696f940dafe8523510cfa,mitigated,gac_fdw_tenant_tier_join,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,reference_daily_aggregate,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T180154Z-pressure-raw-v1-repartition__raw-lar--c7d217ccc3bc--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-5e91a538e4653bae3c1924a7,stressed,gac_fdw_single_edge_repartition_join_summary_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T180233Z-pressure-raw-v1-repartition__raw-lar--0214b7a69603--_tier_join__as_of_unix-1782864000__lookback_days-30,pair-1fa696f940dafe8523510cfa,stressed,gac_fdw_tenant_tier_join,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,reference_daily_aggregate,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T181622Z-pressure-raw-v1-repartition__raw-lar--a4f511c238c9--enant_id_filter-0__tenant_modulus-4__user_id_max-25,pair-f38ec1d770d9838c0088bea6,mitigated,gac_fdw_single_edge_colocated_user_value_topk_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,user_value_topk,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T181631Z-pressure-raw-v1-repartition__raw-lar--bd93428b43f4--_of_unix-1782864000__tenant_id-100__lookback_days-7,pair-2f8da2ff17870ae48719325c,stressed,gac_fdw_tenant_point_rollup,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,no_join_tenant_point,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T181639Z-pressure-raw-v1-repartition__raw-lar--94c454fae3ae--t_tier_join__as_of_unix-1782864000__lookback_days-1,pair-0de6a2cab122fb5257f83c2f,stressed,gac_fdw_tenant_tier_join,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,reference_daily_aggregate,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T181728Z-pressure-raw-v1-repartition__raw-lar--c72e246efe53--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-75b7c70df440dc18a9988b99,mitigated,gac_fdw_single_edge_colocated_user_value_topk_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,user_value_topk,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T181736Z-pressure-raw-v1-repartition__raw-lar--94c454fae3ae--t_tier_join__as_of_unix-1782864000__lookback_days-1,pair-0de6a2cab122fb5257f83c2f,stressed,gac_fdw_tenant_tier_join,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,reference_daily_aggregate,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T181809Z-pressure-raw-v1-repartition__raw-lar--9910af53abd2--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-9f7be1ad1814609679682fcd,stressed,gac_fdw_single_edge_repartition_joined_event_sample_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,joined_row_sample,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T181919Z-pressure-raw-v1-repartition__raw-lar--6a0d4ac887a1--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-0f9edb4fd9e8c424064233f6,stressed,gac_fdw_single_edge_repartition_join_summary_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T182015Z-pressure-raw-v1-repartition__raw-lar--c5d83eee419e--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-0e68ead3b44906b478490fb7,stressed,gac_fdw_single_edge_repartition_user_join_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,segment_aggregate,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T182112Z-pressure-raw-v1-repartition__raw-lar--a38c9bb33deb--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-5e91a538e4653bae3c1924a7,mitigated,gac_fdw_single_edge_colocated_join_summary_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T182120Z-pressure-raw-v1-repartition__raw-lar--a38c9bb33deb--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-5e91a538e4653bae3c1924a7,mitigated,gac_fdw_single_edge_colocated_join_summary_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T182128Z-pressure-raw-v1-repartition__raw-lar--a38c9bb33deb--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-5e91a538e4653bae3c1924a7,mitigated,gac_fdw_single_edge_colocated_join_summary_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,scalar_summary,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T182136Z-pressure-raw-v1-repartition__raw-lar--cae1fa1f6980--_filter-0__tenant_modulus-1__user_id_max-2147483647,pair-9676179917c72bc33e305761,mitigated,gac_fdw_single_edge_colocated_user_value_topk_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,user_value_topk,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T182224Z-pressure-raw-v1-repartition__raw-lar--22aa2667bda8--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-75b7c70df440dc18a9988b99,stressed,gac_fdw_single_edge_repartition_user_value_topk_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,user_value_topk,tenant_id,False,True,4.0,candidate_requires_schema_and_workload_review,True,query_level_review_candidate,False
20260731T182301Z-pressure-raw-v1-repartition__raw-lar--6486ae5641b1--_of_unix-1782864000__tenant_id-100__lookback_days-7,pair-2f8da2ff17870ae48719325c,mitigated,gac_fdw_tenant_point_rollup,raw-large-balanced-wide-global-dim-v1,negative_control,null_join_strategy_intervention,no_join_tenant_point,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T182309Z-pressure-raw-v1-repartition__raw-lar--d160758cda56--enant_id_filter-0__tenant_modulus-16__user_id_max-5,pair-288cbff987f60cafeba91116,mitigated,gac_fdw_single_edge_colocated_user_join_pair,raw-large-balanced-wide-global-dim-v1,positive_case,use_colocated_distribution,segment_aggregate,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
